track_name,artists,valence,energy,danceability,tempo,acousticness,loudness,mood
Blinding Lights,The Weeknd,0.8390271547074448,0.6910873047657461,0.798161616255012,136.6682316928714,0.0,-3.2518868603048556,Happy
Mo Bamba,Sheck Wes,0.6965024498264238,0.8941397428105552,0.7466317710131781,150.85176115224218,0.06429557734483805,0.0,Energetic
As It Was,Harry Styles,0.7931699311433683,0.7596927231548725,0.755746381199385,111.58463068211532,0.013784715024115823,-1.2662514651109507,Happy
Dynamite,BTS,0.8416014479598011,0.8579028274325218,0.7759101324314535,141.62827261725855,0.11382745334096353,0.0,Happy
Mask Off,Future,0.6960096200133956,0.8175371392836533,0.9417056878085796,166.18590897369808,0.10884975977965974,0.0,Energetic
Mask Off,Future,0.532431806905426,0.8887558216332154,0.7911078234125883,146.27002944197397,0.03596972352810474,-1.0169887055064328,Energetic
7 rings,Ariana Grande,0.5634178475400464,0.9861000400903406,0.7574706201974499,167.02774843817858,0.027249228031479257,0.0,Energetic
Breathe,Pink Floyd,0.3487150296568591,0.34295245373743116,0.3858727499439581,73.1851781209803,0.7353673800098472,-18.970233601449177,Calm
Bad Guy,Billie Eilish,0.575082704950333,0.8553202091430054,0.7679237060178715,145.4701205448062,0.21998171224135693,0.0,Energetic
Dancing Queen,ABBA,0.8375029684768531,0.6570785592102997,0.7576975832235582,124.54412601601761,0.054870399208406764,-4.56220058577191,Happy
Skinny Love,Bon Iver,0.4613736395331444,0.1900769712180723,0.38448943914902967,75.8281491481163,0.7910084649784966,-16.982460389512156,Calm
When the Party's Over,Billie Eilish,0.08526470147481338,0.2701956167740172,0.27921794728170324,95.89820799384647,0.6479090177739777,-12.78849241745704,Sad
Comptine d'un autre été,Yann Tiersen,0.57988822414725,0.2728043273931803,0.3232160185218923,59.32311514471814,0.7091461895217721,-16.63099470781739,Calm
Dancing Queen,ABBA,0.7710951197190985,0.8344343420054554,0.682583675508555,144.65167012683483,0.22935520965770295,-4.93835130420941,Happy
Can't Stop the Feeling!,Justin Timberlake,0.8423501186344691,0.9718710097937626,0.7303582011024079,125.75202435998546,0.08514875788601886,-5.1109542383205095,Happy
River Flows in You,Yiruma,0.41663412899439994,0.22846354239558717,0.3629159605996416,75.1094171190424,0.7349141168651103,-20.401855782222448,Calm
Fly Me to the Moon,Frank Sinatra,0.46759935615723336,0.22163332101228575,0.32910185963769895,68.11431004114665,0.6648429406411214,-15.261510164871808,Calm
Mask Off,Future,0.6652918703037431,1.0,0.8871252777189841,160.08677323449183,0.05480687956921309,-1.2233759891531006,Energetic
The Night We Met,Lord Huron,0.2435057472108798,0.3111324800980471,0.33009628833439336,83.45538035739152,0.6390327620182146,-11.491417340372852,Sad
Power,Kanye West,0.6395729207890165,0.7542530907767709,0.8637204409465447,149.61439761466582,0.2038756635859963,-3.549229940037164,Energetic
Dynamite,BTS,0.9175265971540725,0.9404265021711387,0.9193052503645479,139.66692984474514,0.216925002064917,-2.814946101597634,Happy
Fly Me to the Moon,Frank Sinatra,0.42396320482288313,0.16212951939519704,0.427896608712102,68.22489382966185,0.6320181544495015,-13.963661413880434,Calm
Pump It,Black Eyed Peas,0.6545791875108675,0.8959737572896176,0.9002740381369828,155.68534772162488,0.06676273842102355,-4.183250344318205,Energetic
Too Good at Goodbyes,Sam Smith,0.24249286539539341,0.29132512918844516,0.4417195643739272,82.2969933216146,0.5260050100287649,-12.276992949587797,Sad
Rockstar,Post Malone,0.6174895342970101,0.959281747271944,0.8169343037213461,150.92045689271936,0.0932726814848792,-0.24766166561753433,Energetic
The Scientist,Coldplay,0.48958807930830933,0.1670857662850282,0.41786325498017585,62.17129288009077,0.6294726625229135,-21.096429478818216,Calm
Dynamite,BTS,0.8464209291579028,0.7514963283317543,0.8379719912803276,132.45839616701286,0.20002896950711682,-2.7407423161527755,Happy
Breathe,Pink Floyd,0.6293197190496981,0.04253972820594651,0.4176114912387092,65.54295541942216,0.6930867880888981,-18.739544256507756,Calm
Uptown Funk,Mark Ronson ft. Bruno Mars,0.839517736293962,0.6660703828739541,0.6542557517240877,125.50169976607222,0.0539735103732461,-3.371505334809452,Happy
Power,Kanye West,0.6649250094215067,1.0,0.7635173845974182,150.97593680785425,0.06851567380204579,-0.7070209245484587,Energetic
Someone Like You,Adele,0.22258457156585099,0.2118563911949743,0.31412358431077136,89.00347827531816,0.4798470485706137,-9.714654093488074,Sad
Comptine d'un autre été,Yann Tiersen,0.46434424031447563,0.24591244964513076,0.4424734853853104,69.83920998584279,0.6783039760360567,-21.04793923222426,Calm
Bad Guy,Billie Eilish,0.5256026075393336,0.8632886304616144,0.7735287577522633,159.77183459005875,0.0,-0.48500970132502896,Energetic
Skinny Love,Birdy,0.2159217409639777,0.23420689396718927,0.20428279892064996,78.92576670250956,0.6888198508879951,-11.147569195516816,Sad
Yellow,Coldplay,0.557084761029316,0.20881309718764712,0.43457868688661666,79.79084734834075,0.767036444331602,-18.684481689625628,Calm
Strange,Celeste,0.16842512860895473,0.3721836444745914,0.34804847318009957,83.06391187792742,0.586300571206997,-17.2611329596144,Sad
Mask Off,Future,0.5963412650437597,0.8121405239618624,0.8160641722937266,149.51513890522153,0.0,0.0,Energetic
STAY,The Kid LAROI & Justin Bieber,0.8284925231067599,0.7199920791518564,0.8000451152243798,134.48627621094587,0.2216440994540222,-1.892395895930194,Happy
Peaches,Justin Bieber,0.8533942574744127,0.7949019761140189,0.7157244397352117,117.88122220251309,0.09927880383463833,-2.2872024113530554,Happy
Peaches,Justin Bieber,0.9031044773639278,0.9093057837708798,0.7772402904346036,123.97265703723053,0.1717977714351293,-5.355430739504213,Happy
Nightcall,Kavinsky,0.47675143023613403,0.24885818210910682,0.28872217821458035,64.52406615509763,0.7765859424869412,-13.303557050906505,Calm
Leave the Door Open,Silk Sonic,0.7866622951386298,0.7073837144614752,0.8899410612095459,138.07853671474106,0.0799479723857821,0.0,Happy
Fix You,Coldplay,0.19021598216337415,0.22285681486354858,0.3277375207517933,78.84385063427585,0.5116064063200031,-13.61592305927808,Sad
Good as Hell,Lizzo,0.7705185554687273,0.7011387409065296,0.8775954138245088,128.1937895961077,0.14040225637503392,-6.849496372426914,Happy
Shake It Off,Taylor Swift,0.8138827404673374,0.7909125510186602,0.7780668030385377,128.82398398697208,0.21211032934359278,0.0,Happy
Rockstar,Post Malone,0.6138492548684351,0.9216999288215889,0.8210388057770073,163.7517663183493,0.0,-1.7128241269896796,Energetic
Bloom,The Paper Kites,0.4659929829247716,0.11151956824368452,0.4090329354093357,54.40502595742061,0.5759714034172639,-16.021639010596864,Calm
Stay With Me,Sam Smith,0.1313764275607603,0.28259917940435664,0.37267390065488776,78.33506514181968,0.5647169990848855,-16.763698090995277,Sad
Dynamite,BTS,0.9794015881949916,0.8041452903810142,0.7759750504339062,129.80699930311997,0.15084678086142841,-4.288720823847885,Happy
Someone Like You,Adele,0.22232632835641175,0.30224114369675503,0.37128155428877185,89.78855105934902,0.6627175387048707,-14.251354574992424,Sad
Heat Waves,Glass Animals,0.7830164695204448,0.8149785937513956,0.7671370365216419,128.2322432037342,0.18413333600347404,-2.48498457990539,Happy
Shake It Off,Taylor Swift,0.7859614458526903,0.7659012231364714,0.7335324253032792,123.08807384256147,0.13888173023558617,-5.6619002328220756,Happy
Stay With Me,Sam Smith,0.21991881983414086,0.2883349775845347,0.42466162719973277,76.51610903544125,0.6160484638540866,-13.519093355167835,Sad
Uptown Funk,Mark Ronson ft. Bruno Mars,0.8296420984588571,0.7397101059070216,0.881618685408876,134.31128034947727,0.05202030765388349,-4.380677356167216,Happy
Clair de Lune,Debussy,0.43893240683986917,0.2816141564178656,0.25832656152475614,58.04195082840285,0.7509277916471002,-17.449229444055458,Calm
The Night Cafe,Lofi Girl,0.4924568418603691,0.2670487741775787,0.3196382745813804,70.27206476982518,0.6307982563658692,-16.097010436150573,Calm
Yellow,Coldplay,0.463585549335207,0.09517873319759756,0.47042602825925756,67.57099141681599,0.7008891104765047,-14.322119343111835,Calm
Liability,Lorde,0.2534119046674872,0.3474674534306627,0.24576684964333342,72.56391311846072,0.45527765959279365,-14.300047868813797,Sad
Lonely,Akon,0.2651471794963608,0.2818588207429627,0.3965635377652872,76.86681146062567,0.5965301552996085,-13.686384550994822,Sad
Banger,Stormzy,0.648338723761131,0.9176031526258359,0.8114011607615036,147.9536679987331,0.13389657011332506,0.0,Energetic
Breathe,Pink Floyd,0.4672872224048826,0.1543827414490509,0.2213932271125983,82.79576752091032,0.7962514033776003,-16.433585364201374,Calm
Sunset Lover,Petit Biscuit,0.5539304974564062,0.21473474092450523,0.36377064326172565,90.00720398347426,0.6555488408161123,-18.20737151913401,Calm
Dancing Queen,ABBA,0.7888976032662361,0.9296594729156257,0.7740551942683447,121.5383125683528,0.20080359296825512,-6.4416872999420445,Happy
God's Plan,Drake,0.583823251854695,0.7997130097182243,0.8352085529150768,158.6823954921307,0.09119068768610977,-0.3601494947295314,Energetic
Too Good at Goodbyes,Sam Smith,0.23570176795013387,0.23598038628241752,0.3460901524499596,72.58641352922152,0.5724848663700178,-14.69685726838163,Sad
Heat Waves,Glass Animals,0.8629669119663771,0.9589485000463078,0.7877306378540947,131.98576469040268,0.09825112803678049,-5.699688738929583,Happy
Stay With Me,Sam Smith,0.23714925566031186,0.419024682879819,0.37645555953727855,74.17597647016693,0.5603682847116127,-10.25024716170363,Sad
The Night Will Always Win,Manchester Orchestra,0.21040049986222448,0.29207672385359507,0.3593758421755636,91.91890750881666,0.4469276817218787,-14.656994049560492,Sad
La Vie en Rose,Édith Piaf,0.4134479136418314,0.2043631944733386,0.38250189406817175,61.37189806908322,0.7259764376076789,-16.701364796561737,Calm
Skinny Love,Bon Iver,0.3495818260688106,0.1880819227242866,0.35640768077997265,66.80097409065303,0.7308287331594886,-16.971463456708726,Calm
Cry Me a River,Justin Timberlake,0.09645159627256418,0.22757047433650415,0.4585876582133161,72.15067575088254,0.537847659015249,-12.075878213496207,Sad
God's Plan,Drake,0.6439814992921686,0.8380325919713044,0.8376743919939758,164.4262242985285,0.09689326403142268,-2.8248276364329605,Energetic
Strange,Celeste,0.2470034305569557,0.2573922779768853,0.3331742863715851,91.37895889358806,0.7141119731038063,-11.04228389843641,Sad
Someone Like You,Adele,0.2597942306347668,0.24234532345402615,0.41983358566405765,78.47597515201751,0.6009245622577248,-15.295382779631336,Sad
As It Was,Harry Styles,0.7000842355269766,0.9187519457803027,0.7897712227041833,129.22629510503685,0.09140647305528403,-3.2017277712958583,Happy
All I Want,Kodaline,0.4037340856049484,0.17218737232140466,0.41240554290454684,70.72874885004731,0.6718768016176545,-17.487453687631163,Calm
Someone Like You,Adele,0.24670166456999826,0.23641699985700268,0.3177260781604385,79.97300434071238,0.5613852301980057,-13.90645609865455,Sad
Run the World,Beyoncé,0.6534083139421137,0.8812651236370844,0.8842739542651545,136.98218063718804,0.04207245598069848,-3.2056413115679234,Energetic
Dynamite,BTS,0.886859971349757,0.865189608338134,0.7162547733744153,127.52630099319029,0.16150107451228513,-2.0489097457552816,Happy
Montero,Lil Nas X,0.7234225911482768,0.7931162261243676,0.7057986224994358,121.17128546227383,0.1493915320922783,-1.2159954273108013,Happy
Run the World,Beyoncé,0.6966857717126163,0.962625303130171,0.7288998383963254,156.81183920281762,0.0,-1.9061301958792607,Energetic
Can't Stop the Feeling!,Justin Timberlake,0.7862056269454484,0.7242916397469924,0.8930999144550795,137.0531180555956,0.13436218869467062,-1.0401117222199483,Happy
Nightcall,Kavinsky,0.482578851968992,0.16716084020527136,0.3054993799240118,58.4383578847022,0.7933015737634819,-16.344042952720887,Calm
Jump Around,House of Pain,0.5670601117886075,1.0,0.7842752576625561,144.60896028472823,0.03416498168122545,0.0,Energetic
Holocene,Bon Iver,0.37355970234361285,0.13150503178933753,0.5678652420603931,67.55511508676958,0.7984767181100972,-18.801319654736766,Calm
About Damn Time,Lizzo,0.8149726971728153,0.819780596534181,0.7575916211671517,142.85876460815993,0.17427799613106013,-2.530244427900365,Happy
Someone Like You,Adele,0.1937330468877517,0.26318247937669925,0.3799036514179227,89.29502642086553,0.500811749264754,-12.523262034530429,Sad
Peaches,Justin Bieber,0.818326436319078,0.7367264650974648,0.7235129040187164,139.8887454016835,0.2223048096475415,-2.781723758185646,Happy
7 rings,Ariana Grande,0.5665526892270178,0.9492399541751116,0.7334841152438325,141.2170229240413,0.0,-0.5360889949803085,Energetic
Slow Dancing in the Dark,Joji,0.12439011408964518,0.2318547014372366,0.3487362533773244,77.45827922595012,0.6775315036003015,-11.88461787854975,Sad
"i hate u, i love u",gnash,0.22003159799411207,0.3751956747281829,0.45072367093709803,69.50224645254875,0.6247655992244838,-10.34213336092918,Sad
Levitating,Dua Lipa,0.8321748221048492,0.7318851741382911,0.8587600051165144,128.73176341578423,0.13281563683920547,-5.866535918146392,Happy
Weightless,Marconi Union,0.473470352284888,0.18479888350042,0.3790859203572527,65.16912855010436,0.712543525852557,-21.67158487781001,Calm
Experience,Ludovico Einaudi,0.48577733635791537,0.29416033343166903,0.4001817282588752,66.01092883369239,0.6639052503689635,-18.18364364049227,Calm
Breathe,Pink Floyd,0.47354602996781847,0.28417158735881504,0.29833106368100365,44.58636949443199,0.7623267086676148,-16.916872646636055,Calm
Eye of the Tiger,Survivor,0.6541621773650582,0.7916887207743144,0.9007883737720951,150.23100278545698,0.04250910490086633,0.0,Energetic
Skinny Love,Birdy,0.17076782472830435,0.2503655077528444,0.32110027536617797,69.63106668600085,0.5385103338020649,-12.637146759772058,Sad
Driver's License,Olivia Rodrigo,0.18080914860470934,0.28562305945741184,0.3165399968858984,96.71630977355818,0.4463871178305553,-12.63051884220855,Sad
Breathin,Ariana Grande,0.25492341653360967,0.23653218077831256,0.36682638589433275,74.91553726876478,0.7141081081482665,-13.642485532235824,Sad
The Scientist,Coldplay,0.5145718881753483,0.32365582602293436,0.4477024248446172,70.74526670159794,0.6991208663843418,-22.607099192111797,Calm
Breathin,Ariana Grande,0.2515070669993999,0.2585765601029811,0.377676659647202,68.41126868293165,0.551025868159457,-13.10040923408349,Sad
Levitating,Dua Lipa,0.8180611030567055,0.7789227413087498,0.6715034606742801,124.24124633284234,0.09814889832321701,-1.8857555475621686,Happy
Good 4 U,Olivia Rodrigo,0.791688028398408,0.9316809948608413,0.673639026970863,112.40955234703935,0.1702011560042666,-5.004108448705223,Happy
Eye of the Tiger,Survivor,0.6514784291019547,0.8486790662023003,0.8410297474721538,139.1367883888137,0.0982598000457115,-1.4036830680189487,Energetic
Cry Me a River,Justin Timberlake,0.3085583809839866,0.25973678732253386,0.31566562499666406,74.78328889125551,0.4878293570126089,-14.569523816255407,Sad
Driver's License,Olivia Rodrigo,0.24609243299790423,0.2900777553819402,0.41057880477722125,111.40990165149061,0.4082709648401129,-9.550606700477783,Sad
Driver's License,Olivia Rodrigo,0.23333075878053489,0.21069194419597342,0.3457843230476441,77.63928068609675,0.6530653375475767,-11.163091112115172,Sad
Skinny Love,Bon Iver,0.42362980956029495,0.20248962518230954,0.4206614306127161,56.94931911666342,0.778420840112474,-19.6102153509609,Calm
The Night Cafe,Lofi Girl,0.5776617285514473,0.23667723584537143,0.34700700069234786,64.0386578374612,0.73160258339491,-16.27441851683342,Calm
Let Her Go,Passenger,0.08638311998277284,0.28993055951610575,0.3750843832753557,73.46329095145447,0.6277396534745924,-11.124859724746884,Sad
Bad Guy,Billie Eilish,0.6903261792530003,0.8736589492552503,0.8263173334818419,144.6267652214595,0.1856578302248692,0.0,Energetic
Yellow,Coldplay,0.5001255976076497,0.21544084764161525,0.2860333795235402,66.97136205429477,0.811893532827134,-17.424606853752156,Calm
Jump Around,House of Pain,0.6367289038931975,0.8930808359132486,0.8555182772650032,133.7420313182425,0.10456555920501051,-1.7476441926760655,Energetic
Rockstar,Post Malone,0.6825031491905226,0.9036162683795756,0.8410352281743991,162.5945441017245,0.06794717254224661,-0.1919648904773712,Energetic
Sicko Mode,Travis Scott,0.6837053267216822,0.9365499782153756,0.7477431120028741,151.35368620537955,0.0,0.0,Energetic
Eye of the Tiger,Survivor,0.716811711931801,0.9465449013611219,0.760280511993533,141.21920664323653,0.023838614591218315,-2.4269135587008765,Energetic
Jump Around,House of Pain,0.5896064609346635,0.9489082169461931,0.8267647607278057,141.65505417645704,0.06314358122964553,0.0,Energetic
Breathin,Ariana Grande,0.2454073207992189,0.3178728155809522,0.3038321809996452,78.0473562106064,0.5718554169897895,-13.268993568803465,Sad
Fix You,Coldplay,0.16445864266087679,0.28364833871689077,0.51179102036252,75.95402636590451,0.4902873930354719,-10.036673195074803,Sad
Blinding Lights,The Weeknd,0.7984030649285093,0.7380638100181169,0.7628937758053604,143.69366784113873,0.0252479085654915,-7.227122795753482,Happy
Skinny Love,Bon Iver,0.20245515052374324,0.20484687809529692,0.4268577041794088,75.89429146822732,0.5567120067727984,-14.988698749217024,Sad
Pump It,Black Eyed Peas,0.5846508642396199,0.9156289585144183,0.7030444815155307,149.63166560946624,0.0,-1.7293233042154181,Energetic
Leave the Door Open,Silk Sonic,0.7594612341196452,0.7778514085213639,0.8599168389985429,131.13373530911923,0.3205463631985356,-3.213364321211256,Happy
About Damn Time,Lizzo,0.9236980628100769,0.7825674772310536,0.8153589874139037,132.4900012363483,0.38131046467641905,-1.7608501771308465,Happy
Blinding Lights,The Weeknd,0.8604392898415385,0.8776092506408036,0.8324337526838155,134.05819224885838,0.22033397516713232,-1.6614088191086545,Happy
Driver's License,Olivia Rodrigo,0.29673323769532545,0.3377787521105873,0.35620285464659174,72.8704621966777,0.4028547678936556,-14.43830663848484,Sad
Pump It,Black Eyed Peas,0.6648821647199866,0.8612955413842889,0.8951277397577355,150.01943329291834,0.0,-3.519406234960574,Energetic
Holocene,Bon Iver,0.44106541792756054,0.16700789951942174,0.42528921964301486,68.73802413414812,0.6886666543895694,-14.169296164752938,Calm
Till I Collapse,Eminem,0.6044470479485341,0.91193246396976,0.7576087204300771,152.34710976243161,0.09881729356713781,-1.6860540780631315,Energetic
Driver's License,Olivia Rodrigo,0.1605130106554846,0.2537391779856335,0.28078903535687494,73.44593712222802,0.5369023301164272,-11.251221638574545,Sad
Too Good at Goodbyes,Sam Smith,0.1678798947790266,0.30009175327467347,0.32383306069991685,86.06337479938895,0.6298406191032163,-9.302782333407176,Sad
God's Plan,Drake,0.6424538234554004,0.7603127753683783,0.7465129381933925,161.43527987832653,0.039429072887876226,-3.0474626055428438,Energetic
STAY,The Kid LAROI & Justin Bieber,0.8266991025678276,0.8020829297647022,0.8406798664183198,125.87164217426101,0.14268966215527867,-4.924550577410085,Happy
Run the World,Beyoncé,0.6444675162611511,0.7737296045206344,0.6575630656980883,160.7581950062536,0.04955517650815436,0.0,Energetic
The Night We Met,Lord Huron,0.2619527722604994,0.35386935957793086,0.29863234988493614,76.71348569636332,0.4865436265211251,-13.42984206057747,Sad
Lose Yourself,Eminem,0.6702839978840686,0.9139596790190737,0.8581126797512151,148.83542342371683,0.0,-0.9934958705009904,Energetic
Turn Down for What,DJ Snake,0.5187358868147145,0.9330079666292744,0.6968198585163154,144.1724493498739,0.0,-2.172139385581786,Energetic
Happy,Pharrell Williams,0.854802849180674,0.7903214989180172,0.8203381976670485,142.1842388512642,0.11626773002213313,-4.468273913898361,Happy
Hurt,Johnny Cash,0.18447223623997383,0.38690530193533024,0.41426436135588673,77.63615745576672,0.6307563523608588,-13.66763897951202,Sad
Till I Collapse,Eminem,0.7111052439533341,0.875688839772951,0.9267292833229781,153.37415472753185,0.0,-0.21586480053655888,Energetic
Jump Around,House of Pain,0.4958569873234492,0.9613518951852055,0.7156954744290698,166.027358627432,0.023590392482683978,-2.423333963862354,Energetic
Gymnopédie No.1,Erik Satie,0.41163815200199994,0.18201384124147527,0.39654826607597193,86.54580833204659,0.6281755617260563,-15.094846989549545,Calm
HUMBLE.,Kendrick Lamar,0.7618991101923306,0.8567650826146412,0.7175471826727348,138.9599197287379,0.1070169623089065,-5.766300416117168,Energetic
The Night Will Always Win,Manchester Orchestra,0.13386247100981458,0.3226951657310064,0.40360251153912374,77.53753223088893,0.5079131361242215,-14.773361844566914,Sad
Skinny Love,Birdy,0.10813354984665666,0.3109978329212485,0.4150440209199901,79.50247186400551,0.6649482687896402,-13.668154461959881,Sad
Leave the Door Open,Silk Sonic,0.8489533873563168,0.8453037157791919,0.7411769476390438,142.59189410632027,0.03693874695981271,-6.92874976041964,Happy
Dancing Queen,ABBA,0.7696060052333457,0.7053820776068567,0.7066888722915867,138.4291343728627,0.05904808889344457,0.0,Happy
Let Her Go,Passenger,0.16224419637843265,0.38236093969415497,0.33749389758633913,66.34113633925642,0.48567804480410726,-10.528376759986124,Sad
Cry Me a River,Justin Timberlake,0.2105126851345107,0.4839681301822387,0.40072371658320133,77.49176251062082,0.6487441201581802,-12.034624225581574,Sad
HUMBLE.,Kendrick Lamar,0.7501628229722268,0.8289668354769903,0.799697606331421,157.3315683048116,0.04568761207954087,-3.964607160754629,Energetic
Nightcall,Kavinsky,0.44078115593281203,0.1174624249946006,0.37737319065776365,60.476738114604075,0.8140780080571693,-17.682151720706056,Calm
Watermelon Sugar,Harry Styles,0.8751415267239084,0.7209205201739668,0.8120862924540698,141.5325489652632,0.0,-5.593790510940954,Happy
Bloom,The Paper Kites,0.42804408415488465,0.24949226517275494,0.5209299044861712,61.936706436574354,0.7128192793881981,-17.036785051663816,Calm
Can't Stop the Feeling!,Justin Timberlake,0.8868170072419105,0.816715241131856,0.7568670497925508,128.42920120732018,0.1292718992468749,-4.074444473019684,Happy
Let Her Go,Passenger,0.1362563883111872,0.3049814968045354,0.3618999014496816,87.8858399654389,0.66999088412518,-7.820872715962772,Sad
The Scientist,Coldplay,0.4004652079870462,0.12120890201776213,0.2982645772592004,69.45702894640415,0.7745305303710077,-16.02064906376433,Calm
Dynamite,BTS,0.8449388407187755,0.7476059424410413,0.8835806382865766,130.92539707434287,0.22934377472510614,-3.8649630371797823,Happy
The Night We Met,Lord Huron,0.25851185778694574,0.3100765918957892,0.38827071316191203,88.00836874053712,0.358741416560061,-11.644249360938185,Sad
Peaches,Justin Bieber,0.8750353292729341,0.8321426055459906,0.7700884001978947,116.71231253187207,0.1693694575306069,-3.5846246256737775,Happy
Cry Me a River,Justin Timberlake,0.31407144114518043,0.27075374303297656,0.3254115263162676,67.89028485909738,0.43074882589952435,-16.16827188601098,Sad
Skinny Love,Birdy,0.3456029891807313,0.30530718777524873,0.2785667749472034,75.48180796663246,0.6567106636343518,-8.82311445426015,Sad
Stay With Me,Sam Smith,0.07185954716127826,0.49464239735619964,0.44892397663462363,81.78591131303328,0.5706084799506971,-12.428891850284685,Sad
Shake It Off,Taylor Swift,0.7882326785709368,0.7728608908044812,0.7950105773507433,132.6756543198962,0.18768354181382646,0.0,Happy
Lonely,Akon,0.1252569574132169,0.27884538776998946,0.3253294101675579,69.93196071459732,0.5576386359660503,-13.616965576911639,Sad
Thunderstruck,AC/DC,0.6068691647810427,0.7177804038520891,0.7997082606622896,153.48652670968946,0.0,-3.0304367876164857,Energetic
Good 4 U,Olivia Rodrigo,0.8137877013503184,0.7692188259208078,0.8762884519047613,131.5724382120926,0.2175475631574908,-6.971120746073944,Happy
Someone Like You,Adele,0.22320851124135213,0.35136862976301775,0.5158589311990536,88.18967636885586,0.5949446876513382,-10.909823051830493,Sad
Shake It Off,Taylor Swift,0.8247838476545658,0.718914471756522,0.8802378811237006,137.01889832460537,0.1173228660936269,-3.9462283220109384,Happy
Blinding Lights,The Weeknd,0.8102767130398277,0.7472384684949758,0.7127339899262134,123.47351772027649,0.12883186324687168,-3.3176960503667123,Happy
Ocean Eyes,Billie Eilish,0.35395967211265533,0.0017371852511101071,0.4319786602138419,71.02893960323973,0.7219474895430199,-14.721951274074478,Calm
STAY,The Kid LAROI & Justin Bieber,0.8839059292194956,0.7772618031543965,0.6000415999588499,148.32754058072592,0.023834202658912326,-7.290797493913784,Happy
Breathin,Ariana Grande,0.24173226545394663,0.3344371477520201,0.35442231366350724,79.42720598513546,0.4535701002655352,-13.714058401613219,Sad
Gymnopédie No.1,Erik Satie,0.4726063369748973,0.10170323036168877,0.36560738525261527,74.1548699651031,0.8738691156922018,-18.678904799877436,Calm
Dynamite,BTS,0.9291578281899149,0.8138537548423854,0.7294007397469886,126.12891332756543,0.10937221534445439,-3.1516681071961674,Happy
Stronger,Kanye West,0.5307471125724452,0.9948901054997243,0.7822399652136454,158.03586605106415,0.0,-4.358919329015561,Energetic
Happy,Pharrell Williams,0.822032177420854,0.8472373644516623,0.6964094584906391,133.05927796947242,0.1483161766570445,-3.015097471983702,Happy
STAY,The Kid LAROI & Justin Bieber,0.8384671091135982,0.8732968811828509,0.8928749384020509,126.32892589704848,0.22129446667450364,-4.077016939001415,Happy
I Gotta Feeling,Black Eyed Peas,0.8375318157002852,0.6628230913284158,0.6820269765771099,131.57488988695297,0.19407732639963285,-3.657263437620059,Happy
Stronger,Kanye West,0.6443911289474924,0.9898671801897493,0.9156489909371869,158.35376281872277,0.11766422980503426,-0.9718748951504483,Energetic
Liability,Lorde,0.2320890401807546,0.36102863517423434,0.33038845770798436,83.66709362841188,0.40803783851183445,-14.169235461314399,Sad
STAY,The Kid LAROI & Justin Bieber,0.7227970536386907,0.7961116610772367,0.8018845814257516,129.73844201524724,0.0,-4.178240079025577,Happy
Weightless,Marconi Union,0.4728046015394241,0.24617549986576592,0.45131284297143126,64.01523148302682,0.5826139948619204,-17.542489558552486,Calm
Ocean Eyes,Billie Eilish,0.43411718589582554,0.26774782168176425,0.4445647550171307,80.9913150816916,0.6718090587140717,-16.54926877861598,Calm
As It Was,Harry Styles,0.8117247825848536,0.7806230690077756,0.7965184688466371,136.52589770031437,0.20383787906877965,-5.166154877137877,Happy
Dancing Queen,ABBA,0.814383166350357,0.7441191928823083,0.6784476540389831,124.15255968046465,0.13234984217009624,-0.41088427296442465,Happy
Gymnopédie No.1,Erik Satie,0.46084500824127256,0.17151803288469375,0.33756703304089736,72.35977164567058,0.6202193883857084,-14.938120846666544,Calm
Butter,BTS,0.8847628611483489,0.7470243438001378,0.675473253328071,142.0106692156439,0.10918561289262915,-4.501666032910094,Happy
Happy,Pharrell Williams,0.8283989954938263,0.8370784928049712,0.7700650855358636,133.8920131506096,0.14015795318480964,-7.950933132707743,Happy
Nightcall,Kavinsky,0.40105412565015996,0.26667233793753187,0.49324322535561754,83.35938225123711,0.8379159002516804,-17.895240935591932,Calm
Thunderstruck,AC/DC,0.5105315465273566,0.8397730492454348,0.7960476126604848,169.10150125872153,0.09452424996270065,-4.670963138199783,Energetic
Leave the Door Open,Silk Sonic,0.8412947302317224,0.7106275996925784,0.6993260421714217,138.42522282666323,0.1318355876914676,-2.6369986052547514,Happy
Weightless,Marconi Union,0.3957472986773609,0.25399812564326363,0.37507769612811054,57.64452921401404,0.7794307177481495,-15.832793590325304,Calm
Yellow,Coldplay,0.5132394809813843,0.31314100299053416,0.27750851694831025,69.72359500836829,0.6106629300041588,-17.958764663710934,Calm
Dancing Queen,ABBA,0.8135590559541992,0.8152203011225806,0.8359047411482128,133.96545510378084,0.14703351241148613,-3.270077995067549,Happy
Can't Stop the Feeling!,Justin Timberlake,0.7965032813303425,0.7542669537198402,0.8985817968196768,133.23985368768766,0.034129283653196396,-2.1642761058904476,Happy
Bad Guy,Billie Eilish,0.624442686305931,0.9214886750880367,0.9519385388960796,151.25696910753948,0.07226789077157357,-3.0184267251982693,Energetic
Blinding Lights,The Weeknd,0.8111439281874793,0.8487344455369393,0.9044269266461742,139.01252023638204,0.11348890475561356,-6.213051817483341,Happy
Pump It,Black Eyed Peas,0.5150990651676385,0.8264083061852459,0.9298202178225738,168.86161874830185,0.04172550205677729,-4.4781054050532845,Energetic
